Only Date,Gewicht,Mahlzeit,Kalorien,Fett (g),Gesättigte Fettsäuren,Mehrfach ungesättigte Fettsäuren,Einfach ungesättigte Fettsäuren,Transfettsäuren,Cholesterin,Natrium (mg),Kalium,Kohlenhydrate (g),Ballaststoffe,Zucker,Eiweiß (g),Vitamin A,Vitamin C,Kalzium,Eisen,export_headers.note_x,Training,Typ,Kalorien aus Training,Minuten für dieses Training,Serien,Wdh. pro Serie,Kilogramm,Schritte,export_headers.note_y,Weight (kg),BMI,Body Fat (%),Visc Fat,Muscle Mass (kg),Muscle Quality,Bone Mass (kg),BMR (kcal),Metab Age,Body Water (%),Physique Rating,Muscle mass - right arm,Muscle mass - left arm,Muscle mass - right leg,Muscle mass - left leg,Muscle mass - trunk,Muscle quality - right arm,Muscle quality - left arm,Muscle quality - right leg,Muscle quality - left leg,Body fat (%) - right arm,Body fat (%) - left arm,Body fat (%) - right leg,Body fat (%) - left leg,Body fat (%) - trunk,Körperfettanteil kg,Muscle Mass (kg) 7 Tage,Körperfettanteil kg 7 Tage,Body Fat (%) 7 Tage,Weight (kg) 7 Tage,Fett % Soll,Weight (kg) 500kcal,Weight (kg) 300kcal,Kalorien aus Training Summe 30 Tage,Kalorien aus Essen Summe 30 Tage,Kalorien aus Training Summe 60 Tage,Kalorien aus Essen Summe 60 Tage,Kalorien Gewichtsänderung heute vs vor 30 Tage,Grundumsatz pro Tag errechnet 30 Tage,Kalorien Gewichtsänderung heute vs vor 60 Tage,Grundumsatz pro Tag errechnet 60 Tage,Alter,"Grundumsatz Mifflin-St.-Jeor mit Faktor 1,12"
2026-05-14,79.4,0.0,1510.4,30.5,10.1,0.0,0.0,0.0,200.0,0.0,74.0,160.5,0.4,45.8,140.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,80.0,0.0,0.0,0.0,0.0,0.0,79.35,25.0,20.3,9.0,60.1,71.0,3.2,1855.0,39.0,55.9,5.0,3.45,3.9,9.85,9.7,33.2,79.0,71.0,74.0,64.0,16.9,9.1,21.6,21.2,21.1,16.11,60.04,16.46,20.67,79.62,20.4,74.14,83.68,10109.0,50112.0,13159.0,102200.0,11550.0,1718.0,13020.0,1701.0,51,1855.0
2026-05-15,79.6,0.0,1306.6,24.1,5.5,1.0,7.0,0.0,0.0,324.7,0.0,93.10000000000001,0.1,83.9,171.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.6,25.1,20.5,9.0,60.15,69.0,3.2,1858.0,39.0,56.0,5.0,3.5,3.6,10.05,9.9,33.1,81.0,68.0,72.0,64.0,16.2,15.1,20.5,19.7,21.6,16.32,59.96,16.54,20.77,79.61,20.37,74.07,83.64,9469.0,49408.0,13159.0,101998.0,9660.0,1653.0,14840.0,1728.0,51,1858.0
2026-05-16,79.5,0.0,1808.4,56.5,15.1,1.0,7.0,3.9,0.0,600.7,0.0,151.0,0.7,85.8,173.5,0.0,0.0,0.0,0.0,0.0,400.0,0.0,522.0,90.0,0.0,0.0,0.0,0.0,0.0,79.45,25.1,21.4,9.5,59.35,69.0,3.1,1856.0,43.0,55.2,5.0,3.5,3.55,9.85,9.7,32.75,78.0,69.0,73.0,62.0,16.1,16.0,22.1,21.4,22.3,17.0,59.89,16.66,20.91,79.65,20.33,74.0,83.6,9841.0,49728.0,13531.0,102396.0,8960.0,1628.0,15260.0,1735.0,51,1856.0
2026-05-17,79.9,0.0,1713.9,52.1,7.0,0.1,0.0,0.0,0.0,2.0,214.0,165.3,5.2,74.1,138.0,0.0,15.3,1.2,1.3,0.0,0.0,0.0,340.0,100.0,0.0,0.0,0.0,0.0,0.0,79.85,25.2,19.3,9.0,61.25,69.0,3.2,1860.0,36.0,57.1,5.0,3.55,3.85,10.05,9.95,33.85,77.0,67.0,72.0,64.0,15.5,10.8,20.8,19.4,20.1,15.41,60.07,16.42,20.63,79.61,20.3,73.93,83.56,10181.0,50108.0,13763.0,102553.0,8680.0,1620.0,16590.0,1756.0,51,1860.0
2026-05-18,79.8,0.0,1814.4,23.1,8.8,0.1,0.0,0.0,0.0,2.7,214.0,256.7,5.3,121.6,132.4,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,25.2,20.0,9.0,60.65,69.0,3.2,1860.0,38.0,56.6,5.0,3.55,3.8,9.9,9.9,33.5,77.0,67.0,72.0,65.0,15.2,11.2,21.7,20.2,20.9,15.96,60.12,16.38,20.57,79.64,20.27,73.86,83.51,9372.0,49412.0,13248.0,102950.0,8330.0,1612.0,16380.0,1768.0,51,1860.0
2026-05-19,0.0,0.0,2589.2,58.3,13.4,0.0,0.0,0.0,0.0,190.7,0.0,425.5,25.799999999999997,114.4,100.1,0.0,0.0,15.0,0.0,0.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,60.18,16.28,20.45,79.6,20.23,73.79,83.47,9472.0,50204.0,13007.0,104104.0,7350.0,1603.0,16870.0,1799.0,51,
2026-05-20,79.9,0.0,1578.0,23.6,6.8,0.0,0.0,0.0,0.0,216.0,0.0,183.20000000000002,1.1,106.60000000000001,149.79999999999998,0.0,0.0,0.0,0.0,0.0,300.0,0.0,346.0,70.0,0.0,0.0,0.0,0.0,0.0,79.85,25.2,21.3,9.5,59.7,70.0,3.1,1860.0,42.0,55.6,5.0,2.9,4.05,7.9,8.55,36.3,77.0,62.0,79.0,62.0,30.3,6.3,42.7,34.0,10.7,17.01,60.2,16.3,20.47,79.65,20.2,73.71,83.43,9590.0,50320.0,12756.0,103647.0,6720.0,1582.0,15820.0,1779.0,51,1860.0
2026-05-21,79.4,0.0,1414.9,33.1,9.1,1.0,7.0,0.0,68.8,74.5,453.8,132.7,0.0,83.6,138.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4,25.1,19.8,9.0,60.5,68.0,3.2,1855.0,37.0,56.4,5.0,3.55,3.8,9.8,9.8,33.55,71.0,64.0,73.0,65.0,14.3,11.2,21.8,20.4,20.4,15.72,60.27,16.24,20.38,79.66,20.17,73.64,83.38,9350.0,50173.0,12406.0,103316.0,5950.0,1559.0,15260.0,1770.0,51,1855.0
2026-05-22,0.0,0.0,1573.5,30.9,6.6,1.2,7.0,0.0,0.0,221.2,352.7,171.7,9.3,82.4,140.7,0.0,23.0,2.2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.35,25.0,19.9,9.0,60.35,68.0,3.2,1855.0,38.0,56.3,5.0,3.45,3.9,9.85,9.75,33.4,71.0,62.0,72.0,64.0,17.3,8.4,22.3,21.3,20.3,15.79,60.3,16.15,20.28,79.62,20.17,73.64,83.38,9100.0,50101.0,12406.0,103532.0,6230.0,1574.0,14560.0,1761.0,51,1855.0
2026-05-23,79.4,0.0,2210.0,56.2,17.1,1.6,8.7,0.0,94.9,308.1,547.3,238.4,6.4,77.6,180.8,0.0,0.0,0.0,0.0,0.0,200.0,0.0,280.0,40.0,0.0,0.0,0.0,0.0,0.0,79.35,25.0,20.4,9.0,60.05,68.0,3.2,1855.0,39.0,55.4,5.0,3.25,3.85,8.85,9.15,34.95,68.0,67.0,70.0,68.0,20.0,8.7,28.9,25.2,17.7,16.19,60.42,16.01,20.12,79.6,20.17,73.64,83.38,8949.0,50102.0,12686.0,104435.0,6160.0,1577.0,13440.0,1753.0,51,1855.0
2026-05-24,79.7,0.0,1530.1,41.900000000000006,7.6000000000000005,1.0,7.0,0.0,0.0,0.0,0.0,153.2,2.2,23.0,128.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7,25.1,20.5,9.0,60.2,68.0,3.2,1859.0,40.0,57.2,5.0,3.7,3.95,9.9,9.55,33.1,67.0,65.0,73.0,65.0,11.2,7.7,20.5,22.7,22.1,16.34,60.24,16.17,20.32,79.58,20.17,73.64,83.38,8949.0,50064.0,12686.0,104587.0,6440.0,1585.0,12810.0,1745.0,51,1859.0
2026-05-25,80.2,0.0,1612.1,47.6,6.8,0.0,0.0,0.0,0.0,0.0,0.0,156.7,5.1000000000000005,47.5,134.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,80.0,0.0,0.0,0.0,0.0,0.0,80.15,25.3,16.6,8.0,63.55,65.0,3.3,1864.0,36.0,57.3,5.0,3.3,4.0,8.1,9.95,38.2,64.0,63.0,54.0,75.0,21.3,7.7,40.3,18.2,8.8,13.3,60.72,15.72,19.75,79.63,20.17,73.64,83.38,9150.0,49726.0,13187.0,104795.0,5180.0,1525.0,11410.0,1717.0,51,1864.0
2026-05-26,0.0,0.0,1786.6,30.0,9.2,0.0,0.0,0.0,0.0,0.7,0.0,204.3,0.9,136.2,164.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,90.0,0.0,0.0,0.0,0.0,0.0,80.2,25.3,23.0,10.0,58.7,68.0,3.1,1864.0,48.0,57.1,2.0,3.7,4.1,9.8,9.05,32.05,73.0,72.0,68.0,62.0,11.0,5.2,21.4,27.2,25.2,18.45,60.44,16.11,20.21,79.71,20.17,73.64,83.38,9593.0,49798.0,13770.0,104790.0,4200.0,1480.0,9730.0,1679.0,51,1864.0
2026-05-27,80.0,0.0,1951.3,54.099999999999994,12.9,1.0,7.0,0.0,68.8,74.5,453.8,168.60000000000002,1.9,90.6,185.2,0.0,0.0,0.0,0.0,0.0,400.0,0.0,499.0,80.0,0.0,0.0,0.0,0.0,0.0,79.95,25.2,20.6,9.0,60.3,68.0,3.2,1861.0,40.0,56.5,5.0,3.6,3.9,10.0,9.6,33.2,69.0,73.0,64.0,67.0,13.5,9.5,20.9,21.9,22.0,16.47,60.52,16.04,20.11,79.73,20.17,73.64,83.38,10092.0,50324.0,14269.0,105223.0,3500.0,1458.0,9240.0,1670.0,51,1861.0
2026-05-28,79.4,0.0,1512.8,22.9,5.6,0.5,3.5,0.0,0.0,1.4,0.0,168.10000000000002,3.1,123.80000000000001,157.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,60.0,0.0,0.0,0.0,0.0,0.0,79.35,25.0,20.9,9.5,59.65,68.0,3.1,1855.0,41.0,57.0,5.0,3.55,4.05,9.9,9.25,32.9,72.0,79.0,65.0,64.0,14.7,4.4,21.2,24.3,22.1,16.58,60.4,16.16,20.27,79.72,20.17,73.64,83.38,10028.0,50237.0,14580.0,105316.0,3150.0,1445.0,8820.0,1659.0,51,1855.0
2026-05-29,79.6,0.0,1640.2,25.4,15.1,0.0,0.0,0.0,400.0,321.5,148.0,176.8,3.5,126.4,175.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.55,25.1,21.0,9.5,59.75,68.0,3.1,1857.0,41.0,55.5,5.0,3.4,3.6,10.0,9.75,33.0,72.0,76.0,65.0,65.0,17.8,15.1,21.2,21.2,21.8,16.71,60.31,16.29,20.43,79.75,20.17,73.64,83.38,9628.0,50184.0,14580.0,105150.0,2590.0,1438.0,7210.0,1630.0,51,1857.0
2026-05-30,79.4,0.0,1949.3000000000002,77.3,16.700000000000003,0.5,3.5,6.2,43.8,491.6,231.0,136.0,1.0,54.7,174.1,0.0,0.0,0.0,0.0,0.0,200.0,0.0,585.0,130.0,0.0,0.0,0.0,0.0,0.0,79.4,25.1,20.9,9.5,59.7,68.0,3.1,1855.0,41.0,55.5,5.0,3.4,3.65,9.8,9.6,33.25,73.0,72.0,66.0,64.0,17.9,14.5,22.0,21.8,21.2,16.59,60.26,16.35,20.5,79.76,20.17,73.64,83.38,9354.0,50255.0,15165.0,104541.0,1960.0,1429.0,6580.0,1599.0,51,1855.0
2026-05-31,79.7,0.0,1806.6,51.5,28.1,1.0,7.0,0.0,800.0,7.3,1134.2,174.70000000000002,2.5,70.6,158.3,0.2,39.6,2.2,15.4,0.0,0.0,0.0,501.0,60.0,0.0,0.0,0.0,0.0,0.0,79.7,25.1,19.6,9.0,60.85,67.0,3.2,1859.0,37.0,57.5,5.0,3.65,3.85,9.85,9.75,33.75,72.0,71.0,64.0,65.0,11.7,9.7,21.4,20.4,20.7,15.62,60.36,16.25,20.37,79.76,20.17,73.64,83.38,9664.0,50544.0,15666.0,104114.0,1260.0,1405.0,5180.0,1560.0,51,1859.0
2026-06-01,80.2,0.0,2013.5,52.3,12.399999999999999,4.0,10.0,0.0,0.0,486.0,0.0,225.70000000000002,0.6,71.7,149.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.15,25.3,20.2,9.0,60.75,69.0,3.2,1864.0,39.0,57.9,5.0,3.5,4.1,10.3,9.7,33.15,82.0,67.0,72.0,58.0,17.1,4.8,18.9,20.7,22.4,16.19,59.96,16.66,20.89,79.76,20.17,73.64,83.38,9277.0,50835.0,15666.0,104151.0,1540.0,1437.0,4480.0,1549.0,51,1864.0
2026-06-02,0.0,0.0,2206.9,25.0,10.2,0.6,1.0,0.0,11.7,1289.6,392.7,179.2,5.6,79.3,81.1,0.9,15.3,3.3,5.4,0.0,400.0,0.0,410.0,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,60.17,16.36,20.53,79.68,20.17,73.64,83.38,9234.0,51537.0,16076.0,103872.0,1890.0,1473.0,,,51,
2026-06-03,0.0,0.0,2161.8,3.8,0.5,0.0,0.0,0.0,0.0,0.7,0.0,121.1,0.0,82.4,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,60.14,16.34,20.52,79.63,20.17,73.64,83.38,9234.0,52285.0,16076.0,103781.0,2030.0,1503.0,,,51,
2026-06-04,79.8,0.0,1559.0,33.3,22.0,0.0,0.0,0.0,600.0,431.0,222.0,154.4,0.6,105.0,153.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,25.2,20.6,9.0,60.2,68.0,3.2,1860.0,40.0,57.2,5.0,3.5,3.8,9.85,9.7,33.35,75.0,66.0,69.0,62.0,15.8,10.7,21.1,20.7,22.0,16.44,60.25,16.31,20.46,79.72,20.17,73.64,83.38,8567.0,51837.0,16076.0,103280.0,1050.0,1477.0,,,51,1860.0
2026-06-05,79.3,0.0,1896.0,43.0,12.9,0.0,0.0,0.0,68.8,505.8,453.8,169.8,0.6,80.2,193.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,127.0,0.0,0.0,0.0,0.0,0.0,79.25,25.0,21.8,9.5,58.9,70.0,3.1,1854.0,44.0,56.3,5.0,3.5,3.75,9.7,9.15,32.8,58.0,90.0,94.0,40.0,15.0,11.0,21.9,25.1,22.6,17.28,60.08,16.42,20.62,79.66,20.17,73.64,83.38,8473.0,51996.0,16579.0,102987.0,1260.0,1493.0,,,51,1854.0
2026-06-06,0.0,0.0,1898.7,31.2,8.9,0.0,0.0,0.0,0.0,0.7,0.0,216.9,0.8,119.0,174.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7,25.2,20.2,9.0,60.5,68.0,3.2,1859.0,38.0,56.4,5.0,3.45,3.75,10.05,10.0,33.25,70.0,71.0,76.0,58.0,17.3,12.4,20.4,19.0,21.5,16.1,60.24,16.33,20.48,79.72,20.17,73.64,83.38,8473.0,52544.0,16579.0,102846.0,770.0,1495.0,,,51,1859.0
2026-06-07,0.0,0.0,2025.0,37.199999999999996,15.5,0.1,0.0,0.0,400.0,242.7,362.0,232.6,5.1,87.39999999999999,168.6,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,25.2,19.2,9.0,61.25,68.0,3.2,1860.0,36.0,56.9,5.0,3.65,3.75,9.8,9.9,34.15,65.0,73.0,73.0,63.0,12.3,12.0,21.9,19.5,19.8,15.32,60.32,16.27,20.4,79.74,20.17,73.64,83.38,8162.0,53067.0,16579.0,103691.0,350.0,1508.0,,,51,1860.0
2026-06-08,0.0,0.0,1828.4,34.099999999999994,16.3,0.6,3.5,0.0,200.0,2.7,288.0,197.6,5.7,136.89999999999998,174.1,0.0,15.3,1.2,1.3,0.0,50.0,0.0,450.0,90.0,0.0,0.0,0.0,0.0,0.0,79.95,25.2,20.5,9.0,60.4,69.0,3.2,1861.0,39.0,56.1,5.0,3.45,3.9,9.85,9.7,33.5,68.0,68.0,75.0,63.0,17.1,9.1,22.6,21.5,21.0,16.39,60.25,16.31,20.46,79.7,20.17,73.64,83.38,8096.0,53259.0,17029.0,103158.0,-280.0,1496.0,,,51,1861.0
2026-06-09,79.6,0.0,1627.4,24.6,10.6,0.0,0.0,0.0,0.0,0.7,0.0,163.89999999999998,0.9,117.1,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,30.0,0.0,0.0,0.0,0.0,0.0,79.55,25.1,19.6,9.0,60.8,69.0,3.2,1857.0,37.0,55.9,5.0,3.5,3.6,9.75,10.0,33.95,70.0,69.0,73.0,65.0,14.7,15.2,22.2,19.1,19.9,15.59,60.34,16.19,20.32,79.68,20.17,73.64,83.38,7667.0,53394.0,17111.0,103531.0,-140.0,1520.0,,,51,1857.0
2026-06-10,78.9,0.0,1751.4,29.5,11.1,0.0,0.0,0.0,0.0,864.0,0.0,124.8,1.1,98.8,236.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9,24.9,20.2,9.0,59.85,76.0,3.1,1850.0,39.0,55.8,5.0,3.55,3.8,9.95,9.65,32.9,91.0,88.0,75.0,67.0,13.5,10.5,20.8,21.3,21.4,15.94,60.27,16.15,20.3,79.56,20.17,73.64,83.38,7246.0,53433.0,17111.0,103832.0,350.0,1551.0,,,51,1850.0
2026-06-11,79.3,0.0,1519.1,24.9,11.0,1.1,3.7,0.0,0.0,1789.1,75.6,106.0,2.4,68.5,133.0,0.0,0.0,3.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.25,25.0,20.2,9.0,60.1,79.0,3.2,1854.0,39.0,55.9,5.0,3.5,3.85,9.4,9.4,33.95,76.0,96.0,79.0,68.0,14.2,8.7,24.5,23.2,19.8,16.01,60.26,16.09,20.24,79.49,20.17,73.64,83.38,6935.0,53234.0,16572.0,103435.0,1400.0,1590.0,17570.0,1741.0,51,1854.0
2026-06-12,79.5,0.0,2536.3,30.799999999999997,12.0,0.0,0.0,0.0,0.0,190.0,0.0,179.1,8.3,65.6,161.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,130.0,0.0,0.0,0.0,0.0,0.0,79.45,25.1,19.7,9.0,60.65,73.0,3.2,1856.0,37.0,56.2,5.0,3.45,3.7,9.6,9.9,34.0,68.0,81.0,73.0,69.0,16.4,13.7,22.7,19.2,19.8,15.65,60.51,15.86,19.94,79.51,20.17,73.64,83.38,7019.0,54332.0,16928.0,104439.0,1260.0,1619.0,13930.0,1691.0,51,1856.0
2026-06-13,79.6,0.0,1716.3000000000002,43.4,13.299999999999999,1.2,7.1,0.0,200.0,158.0,104.7,168.9,2.2,78.1,154.0,0.0,0.0,1.4,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.55,25.1,20.0,9.0,60.45,75.0,3.2,1857.0,38.0,56.3,5.0,3.5,4.1,10.1,9.75,33.0,74.0,91.0,75.0,68.0,16.2,4.9,20.3,20.6,21.7,15.91,60.5,15.83,19.91,79.49,20.17,73.64,83.38,6519.0,54538.0,16628.0,104650.0,910.0,1631.0,12460.0,1675.0,51,1857.0
2026-06-14,80.4,0.0,2117.5,58.0,11.0,0.0,0.1,0.0,75.0,176.1,0.0,205.8,0.8,127.69999999999999,162.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.35,25.4,20.3,9.0,60.85,73.0,3.2,1866.0,39.0,57.3,5.0,3.5,4.25,10.3,9.6,33.2,76.0,78.0,74.0,66.0,16.3,2.4,18.6,22.5,22.5,16.31,60.44,15.97,20.07,79.57,20.17,73.64,83.38,6519.0,55349.0,15988.0,104756.0,280.0,1637.0,9940.0,1645.0,51,1866.0
2026-06-15,80.3,0.0,1564.3,13.8,4.3,0.0,0.0,0.0,0.0,218.39999999999998,0.0,163.6,1.0,111.9,184.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3,25.3,20.2,9.0,60.9,73.0,3.2,1865.0,38.0,56.9,5.0,3.7,3.8,9.75,9.6,34.05,75.0,77.0,77.0,65.0,11.0,12.0,22.3,22.0,20.7,16.22,60.51,15.95,20.03,79.62,20.17,73.64,83.38,5997.0,55104.0,15838.0,104833.0,210.0,1644.0,9170.0,1636.0,51,1865.0
2026-06-16,79.9,0.0,1895.9,32.2,10.8,0.0,0.0,0.0,0.0,114.7,0.0,209.1,8.9,103.3,192.4,196.1,170.0,31.3,58.7,0.0,0.0,0.0,732.0,157.0,0.0,0.0,0.0,0.0,0.0,79.85,25.2,20.0,9.0,60.7,74.0,3.2,1860.0,38.0,56.1,5.0,3.55,3.95,9.95,9.8,33.45,79.0,79.0,76.0,66.0,14.5,7.8,21.9,21.1,20.8,15.97,60.5,16.0,20.09,79.66,20.17,73.64,83.38,6389.0,55286.0,16570.0,105394.0,-350.0,1618.0,8330.0,1619.0,51,1860.0
2026-06-17,0.0,0.0,2009.7,50.6,27.5,0.1,0.0,0.0,200.0,2.4,458.7,208.7,2.4,134.5,173.1,0.0,23.6,0.6,0.0,0.0,0.0,0.0,500.0,80.0,0.0,0.0,0.0,0.0,0.0,79.9,25.2,20.6,9.0,60.3,72.0,3.2,1861.0,40.0,55.5,5.0,3.55,3.65,10.05,9.8,33.25,75.0,75.0,76.0,65.0,15.5,14.8,20.9,21.0,21.5,16.46,60.56,16.08,20.14,79.81,20.17,73.64,83.38,6889.0,55482.0,16261.0,104894.0,-1190.0,1580.0,7140.0,1596.0,51,1861.0
2026-06-18,80.2,0.0,1737.4,19.6,6.199999999999999,0.0,0.0,0.0,0.0,1.8,0.0,203.2,5.7,140.0,189.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,60.0,0.0,0.0,0.0,0.0,0.0,80.2,25.3,19.9,9.0,61.1,71.0,3.2,1864.0,37.0,55.9,5.0,3.5,3.7,9.9,10.0,34.0,73.0,69.0,73.0,67.0,16.4,13.8,22.2,19.4,20.3,15.96,60.71,16.07,20.1,79.94,20.17,73.64,83.38,7100.0,54630.0,16572.0,104834.0,-2380.0,1505.0,4970.0,1554.0,51,1864.0
2026-06-19,80.0,0.0,2273.2,28.700000000000003,2.8,0.0,0.0,0.0,0.0,2.4,0.0,97.2,0.4,89.2,209.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,30.0,0.0,0.0,0.0,0.0,0.0,80.0,25.2,20.1,9.0,60.75,71.0,3.2,1862.0,38.0,56.4,5.0,3.45,3.85,10.0,10.1,33.35,77.0,71.0,73.0,67.0,17.0,10.5,20.9,17.8,21.8,16.08,60.72,16.13,20.16,80.02,20.17,73.64,83.38,6836.0,55325.0,16426.0,105646.0,-2590.0,1530.0,4130.0,1556.0,51,1862.0
2026-06-20,80.0,0.0,2354.7,39.599999999999994,4.300000000000001,0.0,0.0,6.2,0.0,950.1,0.0,355.7,1.0,135.4,125.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,25.2,20.1,9.0,60.75,69.0,3.2,1862.0,38.0,56.5,5.0,3.5,3.75,10.1,10.0,33.4,76.0,65.0,72.0,67.0,15.9,13.1,20.2,18.9,21.5,16.08,60.76,16.15,20.17,80.09,20.17,73.64,83.38,6836.0,56265.0,16186.0,106438.0,-3010.0,1547.0,2940.0,1553.0,51,1862.0
2026-06-21,80.5,0.0,1369.2,28.2,11.0,0.0,0.0,0.0,0.0,0.4,0.0,152.8,7.9,64.6,132.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,60.0,0.0,0.0,0.0,0.0,0.0,80.5,25.4,19.3,9.0,61.75,68.0,3.2,1868.0,36.0,58.3,5.0,3.55,3.95,10.2,10.25,33.8,71.0,65.0,70.0,66.0,15.5,8.8,19.0,16.9,21.6,15.54,60.89,16.04,20.03,80.11,20.17,73.64,83.38,7391.0,56061.0,16491.0,106162.0,-3430.0,1508.0,2800.0,1541.0,51,1868.0
2026-06-22,0.0,0.0,1946.7,37.1,12.9,0.5,3.5,0.0,200.0,216.7,74.0,208.1,1.1,120.1,178.70000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,30.0,0.0,0.0,0.0,0.0,0.0,79.8,25.2,19.2,9.0,61.25,67.0,3.2,1860.0,36.0,57.8,5.0,3.5,3.95,10.1,10.0,33.7,70.0,63.0,67.0,67.0,16.0,8.4,19.7,18.8,20.7,15.32,60.94,15.92,19.89,80.04,20.17,73.64,83.38,7193.0,55797.0,16142.0,105899.0,-3080.0,1517.0,3080.0,1547.0,51,1860.0
2026-06-23,79.9,0.0,2303.6,42.9,16.0,0.0,0.0,0.0,0.0,103.3,0.0,247.8,5.2,144.2,223.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,90.0,0.0,0.0,0.0,0.0,0.0,79.9,25.2,19.4,9.0,61.25,65.0,3.2,1861.0,36.0,57.9,5.0,3.5,4.0,10.2,9.95,33.6,65.0,61.0,66.0,66.0,15.4,7.4,18.4,19.1,21.3,15.5,61.02,15.85,19.8,80.04,20.17,73.64,83.38,7598.0,56571.0,16547.0,106635.0,-3220.0,1525.0,3220.0,1555.0,51,1861.0
2026-06-24,80.2,0.0,1696.4,29.1,8.4,0.5,3.5,0.0,68.8,1156.2,453.8,137.0,0.7,90.2,210.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,120.0,0.0,0.0,0.0,0.0,0.0,80.2,25.3,19.9,9.0,61.05,64.0,3.2,1864.0,38.0,57.0,5.0,3.55,3.8,10.15,10.1,33.45,64.0,61.0,65.0,66.0,15.3,12.5,19.9,18.6,21.5,15.96,61.13,15.78,19.7,80.09,20.17,73.64,83.38,7623.0,56655.0,16773.0,106382.0,-3220.0,1527.0,1960.0,1526.0,51,1864.0
2026-06-25,0.0,0.0,1768.3,20.299999999999997,6.3,0.0,0.0,0.0,0.0,221.20000000000002,224.0,183.10000000000002,4.5,130.1,219.2,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,25.3,18.9,8.5,61.7,64.0,3.2,1863.0,36.0,57.1,5.0,3.55,4.0,9.9,10.0,34.25,63.0,58.0,65.0,66.0,15.4,7.7,22.3,19.0,19.4,15.13,61.21,15.66,19.56,80.06,20.17,73.64,83.38,7040.0,56637.0,16633.0,106435.0,-2450.0,1572.0,1750.0,1526.0,51,1863.0
